id,kor_co_nm,fin_prdt_cd,fin_prdt_nm,join_way,mtrt_int,spcl_cnd,join_deny,join_member,etc_note,fin_co_subm_day,max_limit
1534,상상인플러스저축은행,02082,회전정기예금(비대면),['스마트폰'],"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
12개월 미만: 약정이율95%
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",202411141028,-1
1535,상상인플러스저축은행,02083,크크크 회전정기예금,['스마트폰'],"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
12개월 미만: 약정이율95%
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",202411141028,-1
1536,상상인플러스저축은행,02084,369회전정기예금,['영업점'],"만기후 1개월 이내 : 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정이율 중 낮은 이율
만기후 1개월 초과 : 연 0.1%(세전)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
1개월 이상~12개월 미만: 약정이율50%
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",202406191541,-1
1537,상상인플러스저축은행,02085,369회전정기예금E,"['인터넷', '스마트폰']","만기후 1개월 이내 : 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정이율 중 낮은 이율
만기후 1개월 초과 : 연 0.1%(세전)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
1개월 이상~12개월 미만: 약정이율50%
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",202406191541,-1
1538,상상인플러스저축은행,02086,비대면369회전정기예금,['스마트폰'],"만기후 1개월 이내 : 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정이율 중 낮은 이율
만기후 1개월 초과 : 연 0.1%(세전)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
1개월 이상~12개월 미만: 약정이율50%
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",202406191541,-1
1539,상상인플러스저축은행,02087,크크크369회전정기예금,['스마트폰'],"만기후 1개월 이내 : 최종 회전이율과 만기시점 동일상품 동일계약기간의 신규약정이율 중 낮은 이율
만기후 1개월 초과 : 연 0.1%(세전)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
1개월 이상~12개월 미만: 약정이율50%
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",202406191541,-1
1540,상상인플러스저축은행,02088,정기예금_단기,['영업점'],"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",202411141028,-1
1541,상상인플러스저축은행,02089,정기예금,['영업점'],"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",202411141028,-1
1542,상상인플러스저축은행,02090,e-정기예금_단기,"['인터넷', '스마트폰']","만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",202411141028,-1
1543,상상인플러스저축은행,02091,e-정기예금,"['인터넷', '스마트폰']","만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",202411141028,-1
1544,상상인플러스저축은행,02092,비대면 정기예금_단기,['스마트폰'],"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",202411141028,-1
1545,상상인플러스저축은행,02093,비대면 정기예금,['스마트폰'],"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",202411141028,-1
1546,상상인플러스저축은행,02094,크크크 정기예금_단기,['스마트폰'],"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"* 중도해지 이율
1개월 미만 : 연0.1%
1개월 이상 ~ 12개월 미만 : 약정이율의 50%",202411141028,-1
1547,상상인플러스저축은행,02095,크크크 정기예금,['스마트폰'],"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
3개월 미만: 약정이율10%
6개월 미만: 약정이율15%
9개월 미만: 약정이율70%
9개월 이상 24개월 미만: 약정이율95%",202411141028,-1
1548,상상인플러스저축은행,02096,9개월 회전정기예금,['영업점'],"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
1개월 이상 9개월 미만: 약정이율의 50%(세전)
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",202411141028,-1
1549,상상인플러스저축은행,02097,E-9개월 회전정기예금,"['인터넷', '스마트폰']","만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
1개월 이상 9개월 미만: 약정이율의 50%(세전)
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",202411141028,-1
1550,상상인플러스저축은행,02098,비대면 9개월 회전정기예금,['스마트폰'],"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
1개월 이상 9개월 미만: 약정이율의 50%(세전)
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",202411141028,-1
1551,상상인플러스저축은행,02099,크크크 9개월 회전정기예금,['스마트폰'],"만기후 1개월 이내 : 최초 약정이율과 만기 시점 이율 비교 후 낮은금리 적용
만기후 1개월 이후 : 보통예금 이율 적용(연 0.1%)",없음,1,제한없음,"실제예치기간별 차등금리
1개월 미만: 연0.1%(세전)
1개월 이상 9개월 미만: 약정이율의 50%(세전)
[1회전주기 도래 전] 예금일 당시 회전정기예금 중도해지 이자율 적용
[회전주기 도래 후] 회전주기 충족분은 정상이자율 적용, 잔여분은 중도해지 이자율 적용",202411141028,-1
1552,아산저축은행,240001,정기예금,['영업점'],"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,1,제한없음,없음,202411190923,-1
1553,아산저축은행,240018,e-정기예금,"['인터넷', '스마트폰']","1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,1,제한없음,없음,202411190923,-1
1554,아산저축은행,240019,SB톡톡-정기예금,['스마트폰'],"1개월 내 : 가입시점, 만기시점 낮은 단리이율적용, 이후 보통예금 금리 적용",없음,1,제한없음,없음,202411190923,-1
1555,오투저축은행,240014,정기예금,['영업점'],"1. 2019년 7월 1일 이전 신규
-보통예금 이율

2. 2019년 7월 1일 신규분 부터
-1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율
-1개월 초과: 보통예금 이율",없음,1,제한없음,"중도해지이율
-1개월 미만: 보통예금이율
-1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50%
-3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60%
-12개월 이상: 계약일의 계약기간별 약정이율의 70%",202411151704,-1
1556,오투저축은행,240018,E-정기예금,['인터넷'],"1. 2019년 7월 1일 이전 신규
-보통예금 이율

2. 2019년 7월 1일 신규분 부터
-1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율
-1개월 초과: 보통예금 이율",없음,1,제한없음,"중도해지이율
-1개월 미만: 보통예금이율
-1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50%
-3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60%
-12개월 이상: 계약일의 계약기간별 약정이율의 70%",202411151704,-1
1557,오투저축은행,240020,비대면 정기예금,['스마트폰'],"1. 2019년 7월 1일 이전 신규
-보통예금 이율

2. 2019년 7월 1일 신규분 부터
-1개월이내: 신규시점 약정이율과 만기시점 약정이율 중 낮은 이율
-1개월 초과: 보통예금 이율",없음,1,제한없음,"중도해지이율
-1개월 미만: 보통예금이율
-1개월 이상~3개월 미만: 계약일의 계약기간별 약정이율의 50%
-3개월 이상~12개월 미만: 계약일의 계약기간별 약정이율의 60%
-12개월 이상: 계약일의 계약기간별 약정이율의 70%",202411151704,-1
1558,스타저축은행,240015,정기예금,['영업점'],"*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,1,제한없음,없음,202411220849,-1
1559,스타저축은행,240017,스타e_정기예금,"['인터넷', '스마트폰']","*만기후 1개월이내: 최초 약정이율과 만기시점 이율 중 낮은 금리 적용, 만기후 1개월 초과: 보통예금 금리 적용",없음,1,제한없음,없음,202411220849,-1
1560,대한저축은행,240008 240009,정기예금,['영업점'],"- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리",없음,1,제한없음,해당없음,202411210845,-1
1561,대한저축은행,240010 240011,정기예금(인터넷뱅킹),"['인터넷', '스마트폰']","- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리",없음,1,제한없음,해당없음,202411190857,-1
1562,동양저축은행,240012,정기예금,['영업점'],"1개월내: 가입 당시 이율과 만기시점 해당 계약기간 이율과 비교하여 낮은 금리적용
1개월후: 보통예금 금리와 동일",없음,1,제한없음,없음,202411191656,-1
1563,동양저축은행,240014,"정기예금(비대면,인터넷뱅킹,스마트폰뱅킹)","['인터넷', '스마트폰']","1개월내: 가입 당시 이율과 만기시점 해당 계약기간 이율과 비교하여 낮은 금리적용
1개월후: 보통예금 금리와 동일",없음,1,제한없음,본 상품은 한도금액 초과 시 조기에 소진될 수 있습니다.,202410171705,-1
